--0l35AkU34,0903,0.245,0.000,0.810,0.969,4,1.0000
--0l35AkU34,0903,0.245,0.000,0.810,0.969,5,1.0000
--_3Wbv-1YY,0903,0.171,0.049,0.850,1.000,7,1.0000
-05APhKiIXc,0903,0.113,0.405,0.234,0.619,5,1.0000
-05APhKiIXc,0903,0.113,0.405,0.234,0.619,8,1.0000
-09lBxmFoWE,0903,0.142,0.676,0.201,0.894,1,1.0000
-09lBxmFoWE,0903,0.142,0.676,0.201,0.894,2,1.0000
-09lBxmFoWE,0903,0.142,0.676,0.201,0.894,4,1.0000
-09lBxmFoWE,0903,0.414,0.269,0.627,1.000,5,1.0000
-0HOXzejQVw,0903,0.143,0.326,0.292,0.979,1,1.0000
-0HOXzejQVw,0903,0.220,0.279,0.435,0.997,1,1.0000
-0HOXzejQVw,0903,0.666,0.233,0.802,0.997,1,1.0000
-0HOXzejQVw,0903,0.220,0.279,0.435,0.997,2,1.0000
-0HOXzejQVw,0903,0.666,0.233,0.802,0.997,2,1.0000
-0HOXzejQVw,0903,0.143,0.326,0.292,0.979,3,1.0000
-0HOXzejQVw,0903,0.220,0.279,0.435,0.997,3,1.0000
-0HOXzejQVw,0903,0.510,0.315,0.703,1.000,3,1.0000
-0HOXzejQVw,0903,0.510,0.315,0.703,1.000,5,1.0000
-0HOXzejQVw,0903,0.143,0.326,0.292,0.979,6,1.0000
-0HOXzejQVw,0903,0.220,0.279,0.435,0.997,6,1.0000
-0HOXzejQVw,0903,0.510,0.315,0.703,1.000,6,1.0000
-0HOXzejQVw,0903,0.666,0.233,0.802,0.997,6,1.0000
-0HOXzejQVw,0903,0.796,0.265,0.974,0.569,6,1.0000
-0NIbu2PBlM,0903,0.325,0.226,0.940,0.663,7,1.0000
-0NIbu2PBlM,0903,0.325,0.226,0.940,0.663,9,1.0000
-0oPhBUAr20,0903,0.332,0.177,0.594,0.756,4,1.0000
-0oPhBUAr20,0903,0.332,0.177,0.594,0.756,5,1.0000
-0sXtbpbKSk,0903,0.192,0.159,0.930,0.932,4,1.0000
-0sXtbpbKSk,0903,0.192,0.159,0.930,0.932,5,1.0000
-0yP0wBW_uQ,0903,0.328,0.500,0.704,0.988,2,1.0000
-10xhPhBo0k,0903,0.037,0.112,0.366,0.868,1,1.0000
-10xhPhBo0k,0903,0.037,0.112,0.366,0.868,3,1.0000
-10xhPhBo0k,0903,0.037,0.112,0.366,0.868,7,1.0000
-1AV2VguEDw,0903,0.141,0.187,0.646,0.985,2,1.0000
-1AV2VguEDw,0903,0.141,0.187,0.646,0.985,4,1.0000
-1AV2VguEDw,0903,0.628,0.335,0.660,0.383,4,1.0000
-1GRj5UvVBA,0903,0.152,0.064,0.849,0.971,2,1.0000
-1GRj5UvVBA,0903,0.152,0.064,0.849,0.971,7,1.0000
-1QdDpPLoU0,0903,0.288,0.383,0.366,0.786,1,1.0000
-1Vnu1KWOfE,0903,0.293,0.306,0.579,0.662,7,1.0000
-1dWGnhjB2A,0903,0.804,0.000,1.000,0.945,2,1.0000
-1drJuAKEV8,0903,0.648,0.073,0.928,0.903,2,1.0000
-1drJuAKEV8,0903,0.125,0.059,0.454,0.708,3,1.0000
-1iWWmJmwzI,0903,0.346,0.091,0.429,0.543,6,1.0000
-1iWWmJmwzI,0903,0.740,0.073,0.906,0.719,6,1.0000
-1mbYmIZ9iw,0903,0.918,0.354,0.986,0.693,1,1.0000
-1p1c9QE-CE,0903,0.239,0.011,0.832,0.995,7,1.0000
-1szlBGvmxY,0903,0.187,0.005,0.340,0.275,10,1.0000
-1x8ZVy-ZPo,0903,0.011,0.000,0.489,0.997,6,1.0000
-2UWP3n_05A,0903,0.067,0.565,0.303,0.991,3,1.0000
-2ZB7P0lxVw,0903,0.138,0.143,0.513,0.719,3,1.0000
-2gR4G37CA8,0903,0.475,0.251,0.763,0.952,8,1.0000
-2lIshsAJDI,0903,0.218,0.000,1.000,1.000,2,1.0000
-3g_TFW76GI,0903,0.372,0.146,0.626,0.954,7,1.0000
-3g_TFW76GI,0903,0.372,0.146,0.626,0.954,8,1.0000
-3pjDfx73Aw,0903,0.277,0.278,0.828,0.946,7,1.0000
-3pjDfx73Aw,0903,0.277,0.278,0.828,0.946,9,1.0000
-3tw42iZluk,0903,0.177,0.102,0.418,0.946,3,1.0000
-49kzIT5QY4,0903,0.241,0.168,0.997,0.937,9,1.0000
-4_Q07zuk0w,0903,0.219,0.170,0.905,0.973,8,1.0000
-4viFSz94q8,0903,0.013,0.164,0.704,0.727,3,1.0000
-55KBJ-zX7k,0903,0.213,0.003,0.540,0.557,7,1.0000
-5IZS8450iI,0903,0.323,0.417,0.447,0.593,8,1.0000
-6pAm_WhJgg,0903,0.529,0.122,0.787,0.974,7,1.0000
-7R74POMkYI,0903,0.273,0.067,0.461,0.653,10,1.0000
-9nQwLUdlJo,0903,0.064,0.109,0.766,0.988,9,1.0000
-Bu-6oESyxQ,0903,0.871,0.382,0.950,0.564,10,1.0000
-CdJH5K4tW0,0903,0.386,0.372,0.658,0.736,10,1.0000
-_1yzGWUK4Q,0903,0.455,0.068,0.704,0.926,2,1.0000
-_4fa94ewsg,0903,0.462,0.115,0.986,0.979,7,1.0000
-_4fa94ewsg,0903,0.462,0.115,0.986,0.979,8,1.0000
-abqs2wM48o,0903,0.504,0.004,0.770,0.901,10,1.0000
0-170t2sK0w,0903,0.537,0.477,0.660,0.973,5,1.0000
0-3yl2_Myso,0903,0.554,0.014,0.653,0.365,4,1.0000
0-6Tn0Ie-AQ,0903,0.028,0.048,0.918,0.999,2,1.0000
0-88gsjuNUg,0903,0.326,0.369,0.398,0.528,4,1.0000
0-88gsjuNUg,0903,0.388,0.407,0.439,0.532,4,1.0000
0-88gsjuNUg,0903,0.445,0.423,0.500,0.546,4,1.0000
0-88gsjuNUg,0903,0.501,0.447,0.546,0.561,4,1.0000
0-8TZaZIEP0,0903,0.059,0.102,0.315,0.963,1,1.0000
0-8TZaZIEP0,0903,0.337,0.125,0.687,0.955,1,1.0000
0-8TZaZIEP0,0903,0.620,0.203,0.966,0.979,1,1.0000
0-8TZaZIEP0,0903,0.620,0.203,0.966,0.979,3,1.0000
0-8TZaZIEP0,0903,0.059,0.102,0.315,0.963,4,1.0000
0-8TZaZIEP0,0903,0.337,0.125,0.687,0.955,4,1.0000
0-8TZaZIEP0,0903,0.620,0.203,0.966,0.979,4,1.0000
0-9X970fUaQ,0903,0.208,0.371,0.234,0.464,6,1.0000
0-9X970fUaQ,0903,0.626,0.334,0.805,0.941,6,1.0000
0-Bs29w0qws,0903,0.033,0.020,1.000,0.807,2,1.0000
0-Bs29w0qws,0903,0.033,0.020,1.000,0.807,4,1.0000
0-Bs29w0qws,0903,0.033,0.020,1.000,0.807,5,1.0000
0-LKZbVMSB8,0903,0.279,0.294,0.397,0.657,4,1.0000
0-LKZbVMSB8,0903,0.279,0.294,0.397,0.657,5,1.0000
0-PANRCCgl4,0903,0.354,0.077,0.952,0.969,2,1.0000
0-P_FPa2820,0903,0.174,0.345,0.265,0.694,1,1.0000
0-P_FPa2820,0903,0.039,0.501,0.111,0.698,4,1.0000
0-TXBN_s5Tk,0903,0.007,0.132,0.884,0.965,2,1.0000
0-emI45weLw,0903,0.264,0.117,0.332,0.421,1,1.0000
0-emI45weLw,0903,0.611,0.069,0.814,0.648,5,1.0000
0-mVdYo4Q1U,0903,0.211,0.038,0.411,0.969,5,1.0000
0-mXRzsMdFA,0903,0.778,0.124,0.922,0.357,4,1.0000
0-mXRzsMdFA,0903,0.778,0.124,0.922,0.357,10,1.0000
0-snKX-_9fM,0903,0.043,0.013,0.751,0.978,4,1.0000
0-u2-OWbbpw,0903,0.691,0.148,0.998,0.467,4,1.0000
0-u2-OWbbpw,0903,0.691,0.148,0.998,0.467,5,1.0000
0-uAUzHjPBo,0903,0.915,0.429,0.950,0.620,1,1.0000
0-uAUzHjPBo,0903,0.003,0.407,0.035,0.592,5,1.0000
0-uAUzHjPBo,0903,0.681,0.672,0.862,0.823,9,1.0000
003bW5kHjZU,0903,0.915,0.424,0.992,0.744,1,1.0000
003bW5kHjZU,0903,0.050,0.363,0.158,0.740,6,1.0000
003bW5kHjZU,0903,0.915,0.424,0.992,0.744,6,1.0000
003qyzi8e7Q,0903,0.297,0.065,0.587,0.991,6,1.0000
00DHvWQnd3I,0903,0.246,0.151,0.850,0.983,4,1.0000
00I9M2Iy-IA,0903,0.395,0.631,0.652,0.997,6,1.0000
00I9M2Iy-IA,0903,0.558,0.559,0.726,0.993,6,1.0000
00ROLZS2Z80,0903,0.419,0.026,0.570,0.820,1,1.0000
00ROLZS2Z80,0903,0.419,0.026,0.570,0.820,5,1.0000
00RS_1vCHm4,0903,0.039,0.044,0.976,0.931,4,1.0000
00bYMWy5S7A,0903,0.439,0.492,0.525,0.699,5,1.0000
00bYMWy5S7A,0903,0.693,0.409,0.779,0.684,6,1.0000
00g1_FUd-Gc,0903,0.357,0.361,0.599,0.991,5,1.0000
00hZ1kuCj4U,0903,0.453,0.550,0.514,0.708,4,1.0000
00hZ1kuCj4U,0903,0.453,0.550,0.514,0.708,5,1.0000
00jmqsCfaZM,0903,0.243,0.154,0.727,0.542,4,1.0000
00jmqsCfaZM,0903,0.243,0.154,0.727,0.542,5,1.0000
00jmqsCfaZM,0903,0.609,0.019,0.874,0.393,5,1.0000
00k2U7zRpkI,0903,0.006,0.000,0.743,0.987,4,1.0000
00k2U7zRpkI,0903,0.006,0.000,0.743,0.987,5,1.0000
00qYyk7o2xE,0903,0.060,0.000,0.789,0.988,2,1.0000
00qYyk7o2xE,0903,0.060,0.000,0.789,0.988,6,1.0000
00rtry4LqmE,0903,0.337,0.098,0.970,0.969,4,1.0000
00s3PpXPGSM,0903,0.000,0.000,0.798,0.997,2,1.0000
010xX8o7YV0,0903,0.891,0.734,0.928,0.905,1,1.0000
01BFInmg3Zs,0903,0.338,0.053,0.983,0.872,4,1.0000
01Bp7-nCijA,0903,0.297,0.255,0.617,0.910,7,1.0000
01G4h6WlcjE,0903,0.766,0.553,0.999,0.820,6,1.0000
01G88hTRWog,0903,0.126,0.180,0.891,0.821,4,1.0000
01QDOZFrXLo,0903,0.534,0.271,0.836,0.881,5,1.0000
01T3Qes2oDQ,0903,0.905,0.246,0.997,0.733,1,1.0000
01T3Qes2oDQ,0903,0.905,0.246,0.997,0.733,2,1.0000
