-08En2aQklI,0903,0.026,0.275,0.518,0.979,1,0.0000
-08En2aQklI,0903,0.026,0.275,0.518,0.979,2,0.0000
-08En2aQklI,0903,0.026,0.275,0.518,0.979,3,0.0001
-08En2aQklI,0903,0.026,0.275,0.518,0.979,4,0.0000
-08En2aQklI,0903,0.026,0.275,0.518,0.979,5,0.0035
-08En2aQklI,0903,0.026,0.275,0.518,0.979,6,0.0000
-08En2aQklI,0903,0.026,0.275,0.518,0.979,7,0.9924
-08En2aQklI,0903,0.026,0.275,0.518,0.979,8,0.0000
-08En2aQklI,0903,0.026,0.275,0.518,0.979,9,0.0041
-08En2aQklI,0903,0.026,0.275,0.518,0.979,10,0.0000
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,1,0.0007
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,2,0.0003
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,3,0.0010
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,4,0.0010
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,5,0.0090
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,6,0.0000
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,7,0.0049
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,8,0.0015
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,9,0.0006
-0IErS_cisg,0903,0.111,0.051,0.297,1.000,10,0.0273
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,1,0.0018
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,2,0.0030
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,3,0.0014
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,4,0.0006
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,5,0.0039
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,6,0.0015
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,7,0.0028
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,8,0.0065
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,9,0.0019
-0IErS_cisg,0903,0.740,0.007,0.953,0.999,10,0.0537
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,1,0.0004
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,2,0.0003
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,3,0.0003
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,4,0.0003
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,5,0.0529
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,6,0.0134
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,7,0.0112
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,8,0.5340
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,9,0.0003
-0MsYnGUrfE,0903,0.411,0.070,0.839,0.974,10,0.0348
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,1,0.0029
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,2,0.0126
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,3,0.0267
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,4,0.0336
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,5,0.0097
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,6,0.0029
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,7,0.0170
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,8,0.1307
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,9,0.1053
-0R-mZKKFNE,0903,0.112,0.204,0.895,0.987,10,0.0011
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,1,0.0628
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,2,0.0010
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,3,0.0030
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,4,0.0002
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,5,0.0104
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,6,0.0000
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,7,0.1069
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,8,0.0001
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,9,0.0000
-0kVxoFuMGQ,0903,0.537,0.020,0.718,0.659,10,0.0480
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,1,0.0098
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,2,0.5036
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,3,0.0016
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,4,0.0021
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,5,0.0082
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,6,0.0002
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,7,0.2191
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,8,0.0009
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,9,0.0001
-1-tBHJnKu0,0903,0.261,0.041,0.978,1.000,10,0.0027
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,1,0.0007
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,2,0.0010
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,3,0.0185
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,4,0.0079
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,5,0.0553
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,6,0.0002
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,7,0.0303
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,8,0.0421
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,9,0.2233
-1eG3Pu46WU,0903,0.067,0.161,0.997,0.895,10,0.0005
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,1,0.0073
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,2,0.0065
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,3,0.0114
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,4,0.0096
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,5,0.1748
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,6,0.0201
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,7,0.0426
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,8,0.0005
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,9,0.0005
-2D_WrDD1Is,0903,0.618,0.503,0.657,0.702,10,0.2539
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,1,0.0342
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,2,0.0046
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,3,0.0039
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,4,0.0049
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,5,0.3527
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,6,0.0466
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,7,0.0068
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,8,0.0018
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,9,0.0001
-2D_WrDD1Is,0903,0.788,0.508,0.820,0.693,10,0.0426
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,1,0.0951
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,2,0.0099
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,3,0.0310
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,4,0.0125
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,5,0.0938
