1j20qq1JyX4,0902,0.036,0.098,0.550,0.979,1,0.4894
1j20qq1JyX4,0902,0.036,0.098,0.550,0.979,2,0.5035
1j20qq1JyX4,0902,0.036,0.098,0.550,0.979,3,0.5108
1j20qq1JyX4,0902,0.036,0.098,0.550,0.979,4,0.4924
1j20qq1JyX4,0902,0.036,0.098,0.550,0.979,5,0.5095
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,1,0.4927
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,2,0.5036
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,3,0.5136
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,4,0.4953
1j20qq1JyX4,0902,0.443,0.040,0.990,0.989,5,0.5107
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,1,0.4945
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,2,0.5129
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,3,0.5279
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,4,0.4833
1j20qq1JyX4,0903,0.046,0.071,0.941,0.967,5,0.5313
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,1,0.4988
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,2,0.5032
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,3,0.5025
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,4,0.4787
1j20qq1JyX4,0904,0.043,0.052,0.953,0.974,5,0.5128
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,1,0.4822
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,2,0.5081
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,3,0.4996
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,4,0.4919
1j20qq1JyX4,0905,0.205,0.021,0.988,0.976,5,0.4921
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,1,0.4868
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,2,0.5083
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,3,0.5053
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,4,0.5018
1j20qq1JyX4,0906,0.202,0.027,0.986,0.977,5,0.5080
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,1,0.5002
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,2,0.5103
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,3,0.5238
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,4,0.4885
1j20qq1JyX4,0907,0.029,0.128,0.958,0.963,5,0.5238
1j20qq1JyX4,0908,0.026,0.014,0.943,0.950,1,0.4962
1j20qq1JyX4,0908,0.026,0.014,0.943,0.950,2,0.5064
1j20qq1JyX4,0908,0.026,0.014,0.943,0.950,3,0.5212
1j20qq1JyX4,0908,0.026,0.014,0.943,0.950,4,0.4857
1j20qq1JyX4,0908,0.026,0.014,0.943,0.950,5,0.5283
1j20qq1JyX4,0909,0.030,0.403,0.422,0.991,1,0.4808
1j20qq1JyX4,0909,0.030,0.403,0.422,0.991,2,0.5087
1j20qq1JyX4,0909,0.030,0.403,0.422,0.991,3,0.5229
1j20qq1JyX4,0909,0.030,0.403,0.422,0.991,4,0.4902
1j20qq1JyX4,0909,0.030,0.403,0.422,0.991,5,0.5209
1j20qq1JyX4,0909,0.305,0.089,0.954,0.985,1,0.4918
1j20qq1JyX4,0909,0.305,0.089,0.954,0.985,2,0.5054
1j20qq1JyX4,0909,0.305,0.089,0.954,0.985,3,0.5227
1j20qq1JyX4,0909,0.305,0.089,0.954,0.985,4,0.4872
1j20qq1JyX4,0909,0.305,0.089,0.954,0.985,5,0.5267
1j20qq1JyX4,0910,0.050,0.033,0.823,0.980,1,0.4885
1j20qq1JyX4,0910,0.050,0.033,0.823,0.980,2,0.4977
1j20qq1JyX4,0910,0.050,0.033,0.823,0.980,3,0.4986
1j20qq1JyX4,0910,0.050,0.033,0.823,0.980,4,0.4918
1j20qq1JyX4,0910,0.050,0.033,0.823,0.980,5,0.4992
1j20qq1JyX4,0910,0.748,0.439,0.991,0.988,1,0.4907
1j20qq1JyX4,0910,0.748,0.439,0.991,0.988,2,0.4987
1j20qq1JyX4,0910,0.748,0.439,0.991,0.988,3,0.5089
1j20qq1JyX4,0910,0.748,0.439,0.991,0.988,4,0.4925
1j20qq1JyX4,0910,0.748,0.439,0.991,0.988,5,0.5035
1j20qq1JyX4,0911,0.221,0.051,0.990,0.980,1,0.4813
1j20qq1JyX4,0911,0.221,0.051,0.990,0.980,2,0.5076
1j20qq1JyX4,0911,0.221,0.051,0.990,0.980,3,0.5034
1j20qq1JyX4,0911,0.221,0.051,0.990,0.980,4,0.4984
1j20qq1JyX4,0911,0.221,0.051,0.990,0.980,5,0.4948
1j20qq1JyX4,0912,0.201,0.043,0.991,0.978,1,0.4848
1j20qq1JyX4,0912,0.201,0.043,0.991,0.978,2,0.5026
1j20qq1JyX4,0912,0.201,0.043,0.991,0.978,3,0.5058
1j20qq1JyX4,0912,0.201,0.043,0.991,0.978,4,0.5033
1j20qq1JyX4,0912,0.201,0.043,0.991,0.978,5,0.5041
1j20qq1JyX4,0913,0.023,0.024,0.626,0.972,1,0.4954
1j20qq1JyX4,0913,0.023,0.024,0.626,0.972,2,0.5059
1j20qq1JyX4,0913,0.023,0.024,0.626,0.972,3,0.5147
1j20qq1JyX4,0913,0.023,0.024,0.626,0.972,4,0.4834
1j20qq1JyX4,0913,0.023,0.024,0.626,0.972,5,0.5198
1j20qq1JyX4,0913,0.603,0.536,0.942,0.986,1,0.4964
1j20qq1JyX4,0913,0.603,0.536,0.942,0.986,2,0.5080
1j20qq1JyX4,0913,0.603,0.536,0.942,0.986,3,0.5079
1j20qq1JyX4,0913,0.603,0.536,0.942,0.986,4,0.4904
1j20qq1JyX4,0913,0.603,0.536,0.942,0.986,5,0.5177
1j20qq1JyX4,0914,0.033,0.071,0.679,0.990,1,0.4988
1j20qq1JyX4,0914,0.033,0.071,0.679,0.990,2,0.5047
1j20qq1JyX4,0914,0.033,0.071,0.679,0.990,3,0.5232
1j20qq1JyX4,0914,0.033,0.071,0.679,0.990,4,0.4794
1j20qq1JyX4,0914,0.033,0.071,0.679,0.990,5,0.5289
1j20qq1JyX4,0914,0.690,0.584,0.964,0.990,1,0.5004
1j20qq1JyX4,0914,0.690,0.584,0.964,0.990,2,0.5037
1j20qq1JyX4,0914,0.690,0.584,0.964,0.990,3,0.5148
1j20qq1JyX4,0914,0.690,0.584,0.964,0.990,4,0.4901
1j20qq1JyX4,0914,0.690,0.584,0.964,0.990,5,0.5257
1j20qq1JyX4,0915,0.057,0.063,0.746,0.983,1,0.4926
1j20qq1JyX4,0915,0.057,0.063,0.746,0.983,2,0.5054
1j20qq1JyX4,0915,0.057,0.063,0.746,0.983,3,0.5238
1j20qq1JyX4,0915,0.057,0.063,0.746,0.983,4,0.4809
1j20qq1JyX4,0915,0.057,0.063,0.746,0.983,5,0.5277
1j20qq1JyX4,0915,0.804,0.596,0.986,0.986,1,0.5002
1j20qq1JyX4,0915,0.804,0.596,0.986,0.986,2,0.5020
1j20qq1JyX4,0915,0.804,0.596,0.986,0.986,3,0.5145
