1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,1,0.1202
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,2,0.0348
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,3,0.0460
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,4,0.0426
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,5,0.1500
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,6,0.1895
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,7,0.0446
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,8,0.2202
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,9,0.0703
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,10,0.2415
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,1,0.1286
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,2,0.0362
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,3,0.0557
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,4,0.0296
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,5,0.1970
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,6,0.2648
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,7,0.0480
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,8,0.2188
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,9,0.0263
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,10,0.1265
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,1,0.1507
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,2,0.0461
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,3,0.0678
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,4,0.0645
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,5,0.1432
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,6,0.0616
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,7,0.0480
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,8,0.1630
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,9,0.1574
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,10,0.1987
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,1,0.1559
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,2,0.0676
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,3,0.0891
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,4,0.0792
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,5,0.1695
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,6,0.0724
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,7,0.0704
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,8,0.1652
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,9,0.0995
1j20qq1JyX4,0904,0.015,0.052,1.000,0.979,10,0.2023
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,1,0.2087
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,2,0.1041
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,3,0.1076
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,4,0.0910
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,5,0.1707
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,6,0.0450
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,7,0.0600
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,8,0.1367
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,9,0.0815
1j20qq1JyX4,0905,0.193,0.016,1.000,0.978,10,0.0799
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,1,0.1653
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,2,0.0721
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,3,0.0615
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,4,0.0822
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,5,0.1127
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,6,0.0212
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,7,0.0344
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,8,0.1301
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,9,0.1112
1j20qq1JyX4,0906,0.175,0.001,0.995,1.000,10,0.1246
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,1,0.1242
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,2,0.0440
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,3,0.0461
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,4,0.0518
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,5,0.1389
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,6,0.1154
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,7,0.0384
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,8,0.1888
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,9,0.0807
1j20qq1JyX4,0907,0.041,0.145,0.992,0.985,10,0.2979
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,1,0.1128
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,2,0.0644
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,3,0.0373
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,4,0.0614
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,5,0.1730
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,6,0.1336
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,7,0.0333
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,8,0.1819
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,9,0.0412
1j20qq1JyX4,0908,0.022,0.000,0.900,0.982,10,0.3802
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,1,0.1190
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,2,0.0481
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,3,0.0636
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,4,0.0323
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,5,0.2232
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,6,0.3637
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,7,0.0603
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,8,0.2379
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,9,0.0233
1j20qq1JyX4,0909,0.025,0.407,0.376,0.991,10,0.1868
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,1,0.1078
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,2,0.0390
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,3,0.0416
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,4,0.0301
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,5,0.1821
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,6,0.2525
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,7,0.0438
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,8,0.2304
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,9,0.0289
1j20qq1JyX4,0909,0.238,0.075,0.993,1.000,10,0.2992
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,1,0.1484
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,2,0.0576
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,3,0.0840
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,4,0.0477
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,5,0.1819
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,6,0.1767
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,7,0.0687
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,8,0.1973
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,9,0.0505
1j20qq1JyX4,0910,0.021,0.042,0.821,1.000,10,0.1870
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,1,0.1921
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,2,0.1038
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,3,0.1347
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,4,0.0636
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,5,0.1824
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,6,0.0521
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,7,0.0903
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,8,0.1474
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,9,0.0557
1j20qq1JyX4,0911,0.219,0.037,0.999,1.000,10,0.0533
1j20qq1JyX4,0912,0.223,0.030,1.000,0.974,1,0.1162
1j20qq1JyX4,0912,0.223,0.030,1.000,0.974,2,0.0511
