1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,1,0.0001
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,2,0.3603
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,3,0.0313
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,4,0.0005
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,5,0.0002
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,6,0.0000
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,7,0.0000
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,8,0.0000
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,9,0.0000
1j20qq1JyX4,0902,0.002,0.118,0.714,0.977,10,0.0000
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,1,0.0001
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,2,0.1379
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,3,0.0640
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,4,0.0015
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,5,0.0000
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,6,0.0000
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,7,0.0000
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,8,0.0000
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,9,0.0000
1j20qq1JyX4,0902,0.444,0.054,0.992,0.990,10,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,1,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,2,1.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,3,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,4,0.0002
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,5,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,6,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,7,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,8,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,9,0.0000
1j20qq1JyX4,0903,0.020,0.069,0.985,0.985,10,0.0000
